cnpj_cpf_cliente,referencia,referencia_busca_cliente,data_primeiro_vencimento,dia_vencimento,descricao,numero,codigo_vendedor,data_vigencia_inicial,data_vigencia_final,situacao,recorrencia,tipo_faturamento,indice_reajuste,codigo_banco_conta,codigo_forma_pagamento,codigo_plano_contas,codigo_condicao_pagamento,observacao_fiscal,observacao_nao_fiscal,data_proximo_reajuste,servicos.referencia,servicos.quantidade,servicos.valor_unitario,servicos.complemento,tipo_desconto_boleto_ate_vencimento,valor_desconto_boleto_ate_vencimento,id_importacao_pessoa,Mensagem,Id
,636,1,05/06/2025,5,,898,96,05/02/2024,05/02/2024,,1,0,0,3,5,7,0,,,,95,1,50,,0,0,5573,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,636,1,05/06/2025,5,,898,96,05/02/2024,05/02/2024,,1,0,0,3,5,7,0,,,,117,1,50,,0,0,5573,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,636,1,05/06/2025,5,,898,96,05/04/2024,,,1,0,0,3,5,7,0,,,03/04/2026,118,2,"208,58",,0,0,5573,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,636,1,05/06/2025,5,,898,96,05/05/2025,,,1,0,0,3,5,7,0,,,,4,2,"0,01",,0,0,5573,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,636,1,05/06/2025,5,,898,96,05/05/2025,,,1,0,0,3,5,7,0,,,,18,2,"0,01",,0,0,5573,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,811,1,10/06/2025,10,,1080,2,01/06/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,1,"260,73",,0,0,5011,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,863,1,03/06/2025,3,,1136,11,01/06/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,11,"99,19",,0,0,5858,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,863,1,03/06/2025,3,,1136,11,01/02/2023,,,1,1,0,2,5,133,0,,,04/02/2026,31,6,"124,64",,0,0,5858,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,863,1,03/06/2025,3,,1136,11,01/03/2023,,,1,1,0,2,5,133,0,,,03/03/2026,95,15,"120,92",,0,0,5858,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,863,1,03/06/2025,3,,1136,11,01/03/2023,,,1,1,0,2,5,133,0,,,03/03/2026,116,1,"284,47",,0,0,5858,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,1114,1,15/06/2025,15,,65,35,01/06/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,1,"323,57",,0,0,5409,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,1094,1,30/06/2025,30,,42,35,25/06/2019,,,1,0,0,3,5,7,0,,,02/07/2025,4,1,"317,58",,0,0,5389,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,222,1,28/06/2025,28,,429,33,30/06/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,7,"71,66",,0,0,6827,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,222,1,28/06/2025,28,,429,33,27/07/2022,28/08/2022,,1,1,0,2,5,133,0,,,,100,1,40,,0,0,6827,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,222,1,28/06/2025,28,,429,33,05/08/2023,,,1,1,0,2,5,133,0,,,01/08/2025,95,3,"51,91",,0,0,6827,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,1,1,20/06/2025,20,,11,32,01/07/2019,,,1,1,0,2,5,7,0,,,02/07/2025,4,1,"465,38",,0,0,7000,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,8,1,02/06/2025,2,,189,30,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,3,"41,47",,0,0,7184,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,20,1,02/06/2025,2,,201,30,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,4,"98,14",,0,0,7199,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,50,1,02/06/2025,2,,231,17,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,1,"320,59",,0,0,6334,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,56,1,02/06/2025,2,,80,17,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,3,"72,99",,0,0,6375,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,56,1,02/06/2025,2,,80,17,01/01/2022,,,1,1,0,2,5,133,0,,,03/01/2026,95,4,"18,1",,0,0,6375,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,56,1,02/06/2025,2,,80,17,02/01/2022,,,1,1,0,2,5,133,0,,,03/01/2026,117,3,"10,66",,0,0,6375,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,56,1,02/06/2025,2,,80,17,02/01/2024,,,1,1,0,2,5,133,0,,,03/01/2026,95,1,"40,43",,0,0,6375,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,56,1,02/06/2025,2,,80,17,01/08/2024,,,1,1,0,2,5,133,0,,,,95,2,40,,0,0,6375,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,56,1,02/06/2025,2,,80,17,01/08/2024,,,1,1,0,2,5,133,0,,,,117,2,"0,01",,0,0,6375,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,97,1,03/06/2025,3,,279,16,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,1,"474,96",,0,0,6156,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,98,1,10/06/2025,10,,280,18,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,119,1,"204,92",,0,0,5286,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,171,1,15/06/2025,15,,353,16,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,8,"68,78",,0,0,6157,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,171,1,15/06/2025,15,,353,16,01/07/2021,,,1,1,0,2,5,133,0,,,02/07/2025,95,2,"48,29",,0,0,6157,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,226,1,03/06/2025,3,,433,34,01/07/2019,,,1,0,0,3,5,7,0,,,02/07/2025,4,1,"255,65",,0,0,5533,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,226,1,03/06/2025,3,,433,34,03/03/2024,04/04/2025,,1,0,0,3,5,7,0,,,,31,1,"269,88",,0,0,5533,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,226,1,03/06/2025,3,,433,34,03/03/2024,03/05/2024,,1,0,0,3,5,7,0,,,,14,1,800,,0,0,5533,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,226,1,10/06/2025,10,,433,34,10/05/2025,11/05/2025,,1,0,0,3,5,7,0,,,,14,1,180,,0,0,5533,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,248,1,02/06/2025,2,,455,30,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,1,"307,35",,0,0,7256,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,248,1,02/06/2025,2,,455,30,02/05/2024,,,1,1,0,2,5,133,0,,,,4,1,"0,01",,0,0,7256,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,248,1,02/06/2025,2,,455,30,02/05/2024,,,1,1,0,2,5,133,0,,,,95,1,"0,01",,0,0,7256,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,248,1,02/06/2025,2,,455,30,02/05/2024,,,1,1,0,2,5,133,0,,,05/05/2026,95,1,"54,25",,0,0,7256,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,248,1,02/06/2025,2,,455,30,02/05/2024,01/05/2024,,1,1,0,2,5,133,0,,,,116,1,115,,0,0,7256,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,334,1,05/06/2025,5,,544,10,01/07/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,1,"641,47",,0,0,6889,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,334,1,05/06/2025,5,,544,10,01/12/2023,,,1,0,0,3,5,7,0,,,03/12/2025,95,2,"50,53",,0,0,6889,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,334,1,05/06/2025,5,,544,10,01/12/2023,,,1,0,0,3,5,7,0,,,03/12/2025,117,2,"50,53",,0,0,6889,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,379,1,10/06/2025,10,,590,16,01/07/2019,,,1,0,0,3,5,7,0,,,02/07/2025,4,2,"183,17",,0,0,6064,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,380,1,10/06/2025,10,Contrato Suspenso,591,26,01/07/2019,,,1,1,0,2,5,133,0,,,07/07/2023,4,1,"275,41",,0,0,7503,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,15/06/2025,15,,689,22,01/07/2019,,,1,0,0,3,5,7,0,,,02/07/2025,4,20,"88,03",,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,30/06/2025,30,,689,22,30/10/2021,30/10/2021,,1,0,0,3,5,7,0,,,,118,1,200,,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,15/06/2025,15,,689,22,30/11/2021,,,1,0,0,3,5,7,0,,,04/11/2025,118,4,"215,65",,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,20/06/2025,20,,689,22,20/12/2021,20/01/2022,,1,0,0,3,5,7,0,,,,55,1,4000,,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,30/06/2025,30,,689,22,30/12/2021,30/12/2021,,1,0,0,3,5,7,0,,,,122,1,"48,12",,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,15/06/2025,15,,689,22,01/09/2022,,,1,0,0,3,5,7,0,,,03/09/2025,95,20,"33,32",,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,15/06/2025,15,,689,22,01/08/2023,,,1,0,0,3,5,7,0,,,01/08/2025,123,1,"51,91",,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,15/06/2025,15,,689,22,01/08/2023,,,1,0,0,3,5,7,0,,,01/08/2025,31,21,"20,76",,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,15/06/2025,15,,689,22,05/08/2023,,,1,0,0,3,5,7,0,,,01/08/2025,4,1,"155,73",,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,476,1,21/06/2025,21,,689,22,21/11/2023,22/12/2023,,1,0,0,3,5,7,0,,,,14,1,1000,,0,0,7398,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,544,1,20/06/2025,20,,760,17,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,2,"187,56",,0,0,6362,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,544,1,20/06/2025,20,,760,17,01/07/2023,,,1,1,0,2,5,133,0,,,02/07/2025,116,1,"40,98",,0,0,6362,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,544,1,20/06/2025,20,,760,17,20/04/2025,,,1,1,0,2,5,133,0,,,,95,2,50,,0,0,6362,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,544,1,20/06/2025,20,,760,17,20/04/2025,,,1,1,0,2,5,133,0,,,,117,2,"0,01",,0,0,6362,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,592,1,10/06/2025,10,,811,21,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,1,"154,37",,0,0,7174,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,01/07/2019,,,1,0,0,3,5,7,0,,,02/07/2025,4,4,"239,71",,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,19/06/2025,19,,849,96,01/07/2020,01/08/2020,,1,0,0,3,5,7,0,,,,14,1,200,,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,01/04/2023,18/04/2023,,1,0,0,3,5,7,0,,,,4,1,50,,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,01/05/2023,22/08/2023,,1,0,0,3,5,7,0,,,,18,2,105,,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,01/05/2023,,,1,0,0,3,5,7,0,,,05/05/2026,31,27,"46,84",,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,01/05/2023,01/08/2023,,1,0,0,3,5,7,0,,,,95,10,"47,0563",,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,01/05/2023,,,1,0,0,3,5,7,0,,,05/05/2026,31,1,"217,02",,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,11/05/2023,,,1,0,0,3,5,7,0,,,,127,1,"0,01",,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,01/12/2023,05/12/2023,,1,0,0,3,5,7,0,,,,31,1,30,,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,05/01/2024,,,1,0,0,3,5,7,0,,,03/01/2026,133,1,"101,07",,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,01/03/2024,,,1,0,0,3,5,7,0,,,03/03/2026,18,2,"113,35",,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,02/04/2025,,,1,0,0,3,5,7,0,,,,4,1,"0,01",,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,608,1,05/06/2025,5,,849,96,05/04/2025,,,1,0,0,3,5,7,0,,,,31,1,30,,0,0,5493,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,623,1,03/06/2025,3,,884,10,01/07/2019,,,1,1,0,2,5,133,0,,,02/07/2025,4,1,"404,92",,0,0,5607,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,627,1,05/06/2025,5,,888,29,01/07/2019,05/11/2022,,1,0,0,3,5,7,0,,,,4,1,"324,57",,0,0,6450,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
